ip,time,method,url,protocol,status
10.130.2.1,2017-12-18 13:59:33.025000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.0.1,2017-12-18 13:59:37.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.131.0.1,2017-12-18 13:59:38.025000,GET,/img/ruet.png,HTTP/1.1,200
10.131.0.1,2017-12-18 13:59:50.025000,GET,/sign.php,HTTP/1.1,200
10.131.0.1,2017-12-18 13:59:54.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-18 14:02:15.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-18 14:02:21.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-18 14:02:23.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-18 14:02:32.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-18 14:02:33.025000,GET,/favicon.ico,HTTP/1.1,404
10.131.0.1,2017-12-18 14:05:51.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2017-12-18 14:05:52.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-12-18 14:07:32.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2017-12-18 14:07:32.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-12-18 18:57:07.025000,GET,/,HTTP/1.1,302
10.130.2.1,2017-12-18 18:57:07.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-12-18 18:57:07.075000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.130.2.1,2017-12-18 18:57:07.100000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.130.2.1,2017-12-18 18:57:08.025000,GET,/css/main.css,HTTP/1.1,200
10.131.0.1,2017-12-18 18:57:08.050000,GET,/css/normalize.css,HTTP/1.1,200
10.128.2.1,2017-12-18 18:57:08.075000,GET,/css/style.css,HTTP/1.1,200
10.131.0.1,2017-12-18 18:57:08.100000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2017-12-18 18:57:08.125000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.131.0.1,2017-12-18 18:57:08.150000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.130.2.1,2017-12-18 18:57:12.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.130.2.1,2017-12-18 18:57:14.025000,GET,/img/ruet.png,HTTP/1.1,200
10.130.2.1,2017-12-18 19:01:45.025000,POST,/process.php,HTTP/1.1,302
10.130.2.1,2017-12-18 19:01:46.025000,GET,/home.php,HTTP/1.1,200
10.130.2.1,2017-12-18 19:01:46.050000,GET,/js/vendor/moment.min.js,HTTP/1.1,200
10.130.2.1,2017-12-18 19:01:46.075000,GET,/bootstrap-3.3.7/js/bootstrap.js,HTTP/1.1,200
10.130.2.1,2017-12-18 19:01:54.025000,GET,/archive.php,HTTP/1.1,200
10.130.2.1,2017-12-18 19:01:59.025000,GET,/archive.php?page=1,HTTP/1.1,200
10.130.2.1,2017-12-18 19:02:04.025000,GET,/archive.php?page=2,HTTP/1.1,200
10.130.2.1,2017-12-18 19:02:14.025000,GET,/archive.php?page=1,HTTP/1.1,200
10.130.2.1,2017-12-18 19:02:20.025000,GET,/compiler.php,HTTP/1.1,200
10.130.2.1,2017-12-18 19:03:06.025000,POST,/compile.php,HTTP/1.1,200
10.130.2.1,2017-12-18 19:03:16.025000,GET,/compiler.php,HTTP/1.1,200
10.130.2.1,2017-12-18 19:03:19.025000,GET,/archive.php,HTTP/1.1,200
10.130.2.1,2017-12-18 19:03:21.025000,GET,/description.php?id=55,HTTP/1.1,200
10.130.2.1,2017-12-18 19:03:25.025000,GET,/submit.php?id=55,HTTP/1.1,200
10.130.2.1,2017-12-18 19:03:32.025000,POST,/pcompile.php,HTTP/1.1,200
10.130.2.1,2017-12-18 19:03:35.025000,POST,/allsubmission.php,HTTP/1.1,200
10.130.2.1,2017-12-18 19:03:59.025000,GET,/description.php?name=Google%20feeling%20lucky.,HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:06.025000,GET,/submit.php?id=55,HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:09.025000,GET,/compiler.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:11.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:30.025000,GET,/compiler.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:33.025000,GET,/compiler.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:37.025000,GET,/profile.php?user=Shawon14012,HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:37.050000,GET,/js/jquery.min.js,HTTP/1.1,200
10.130.2.1,2017-12-18 19:04:37.075000,GET,/js/chart.min.js,HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:50.025000,GET,/edit.php?name=Shawon14012,HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:53.025000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:04:59.025000,GET,/compiler.php,HTTP/1.1,200
10.130.2.1,2017-12-18 19:05:00.025000,GET,/archive.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:05:05.025000,GET,/allsubmission.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:05:16.025000,GET,/showcode.php?id=300&nm=x,HTTP/1.1,200
10.131.0.1,2017-12-18 19:05:24.025000,GET,/allsubmission.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:05:27.025000,GET,/showcode.php?id=301&nm=Shawon14012,HTTP/1.1,200
10.131.0.1,2017-12-18 19:05:42.025000,GET,/allsubmission.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:05:50.025000,GET,/showcode.php?id=301&nm=Shawon14012,HTTP/1.1,200
10.131.0.1,2017-12-18 19:05:54.025000,GET,/allsubmission.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:05:56.025000,GET,/archive.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:05:57.025000,GET,/compiler.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:05:59.025000,GET,/logout.php,HTTP/1.1,302
10.131.0.1,2017-12-18 19:06:00.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:06:42.025000,GET,/,HTTP/1.1,302
10.131.0.1,2017-12-18 19:06:43.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-18 19:07:07.025000,POST,/process.php,HTTP/1.1,302
10.131.0.1,2017-12-18 19:07:08.025000,GET,/home.php,HTTP/1.1,200
10.130.2.1,2017-12-18 21:27:43.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2017-12-18 21:27:43.050000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-12-18 21:27:44.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.0.1,2017-12-18 21:27:44.050000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.130.2.1,2017-12-18 21:27:44.075000,GET,/css/normalize.css,HTTP/1.1,200
10.130.2.1,2017-12-18 21:27:44.100000,GET,/css/main.css,HTTP/1.1,200
10.128.2.1,2017-12-18 21:27:44.125000,GET,/css/style.css,HTTP/1.1,200
10.131.0.1,2017-12-18 21:27:44.150000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2017-12-18 21:27:45.025000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.130.2.1,2017-12-18 21:27:45.050000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.0.1,2017-12-18 21:27:46.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.131.0.1,2017-12-18 21:27:48.025000,GET,/img/ruet.png,HTTP/1.1,200
10.131.0.1,2017-12-18 21:27:49.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-12-19 11:26:24.025000,GET,/,HTTP/1.1,302
10.128.2.1,2017-12-19 11:26:24.050000,GET,/robots.txt,HTTP/1.1,404
10.130.2.1,2017-12-19 11:26:24.075000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-12-19 11:26:24.100000,GET,/robots.txt,HTTP/1.1,404
10.130.2.1,2017-12-19 11:26:24.125000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.0.1,2017-12-19 11:26:24.150000,GET,/css/normalize.css,HTTP/1.1,200
10.128.2.1,2017-12-19 11:26:24.175000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.128.2.1,2017-12-19 11:26:25.025000,GET,/css/main.css,HTTP/1.1,200
10.131.0.1,2017-12-19 11:26:25.050000,GET,/css/style.css,HTTP/1.1,200
10.130.2.1,2017-12-19 11:26:25.075000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2017-12-19 11:26:25.100000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.128.2.1,2017-12-19 11:26:25.125000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.0.1,2017-12-19 11:26:28.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.131.0.1,2017-12-19 11:26:29.025000,GET,/img/ruet.png,HTTP/1.1,200
10.130.2.1,2017-12-19 11:26:30.025000,GET,/sign.php,HTTP/1.1,200
10.130.2.1,2017-12-19 11:26:33.025000,GET,/sign.php,HTTP/1.1,200
10.131.0.1,2017-12-19 11:26:48.025000,POST,/action.php,HTTP/1.1,302
10.131.0.1,2017-12-19 11:26:50.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-19 11:26:56.025000,POST,/process.php,HTTP/1.1,302
10.131.0.1,2017-12-19 11:26:56.050000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-12-19 11:26:57.025000,GET,/bootstrap-3.3.7/js/bootstrap.js,HTTP/1.1,200
10.128.2.1,2017-12-19 11:26:58.025000,GET,/js/vendor/moment.min.js,HTTP/1.1,200
10.131.0.1,2017-12-19 11:27:05.025000,GET,/profile.php?user=sammm,HTTP/1.1,200
10.128.2.1,2017-12-19 11:27:06.025000,GET,/js/jquery.min.js,HTTP/1.1,200
10.130.2.1,2017-12-19 11:27:06.050000,GET,/js/chart.min.js,HTTP/1.1,200
10.131.0.1,2017-12-19 14:19:32.025000,GET,/robots.txt,HTTP/1.1,404
10.131.0.1,2017-12-19 14:20:00.025000,GET,/,HTTP/1.1,302
10.131.0.1,2017-12-19 14:20:25.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-19 14:20:37.025000,GET,/,HTTP/1.1,302
10.128.2.1,2017-12-19 14:20:57.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-12-19 15:38:22.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2017-12-19 15:38:23.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-19 16:56:11.025000,GET,/,HTTP/1.1,302
10.131.0.1,2017-12-19 16:56:29.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-19 16:56:34.025000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.131.0.1,2017-12-19 16:56:35.025000,GET,/css/main.css,HTTP/1.1,200
10.131.0.1,2017-12-19 16:56:38.025000,GET,/css/style.css,HTTP/1.1,200
10.131.0.1,2017-12-19 16:56:39.025000,GET,/css/normalize.css,HTTP/1.1,200
10.130.2.1,2017-12-19 18:03:26.025000,GET,/,HTTP/1.1,302
10.130.2.1,2017-12-19 18:03:27.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-12-19 18:03:32.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.128.2.1,2017-12-19 18:23:57.025000,GET,/,HTTP/1.1,302
10.130.2.1,2017-12-19 18:23:57.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-12-19 20:03:10.025000,GET,/,HTTP/1.1,302
10.130.2.1,2017-12-19 20:03:11.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-19 20:03:15.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.128.2.1,2017-12-19 21:27:16.025000,GET,/,HTTP/1.1,302
10.128.2.1,2017-12-19 21:27:17.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-19 21:27:32.025000,GET,/,HTTP/1.1,302
10.131.0.1,2017-12-19 21:27:32.050000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-19 22:49:24.025000,GET,/,HTTP/1.1,302
10.131.0.1,2017-12-19 22:49:28.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-12-19 23:09:38.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2017-12-19 23:09:39.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-19 23:16:24.025000,GET,/sign.php,HTTP/1.1,200
10.131.0.1,2017-12-20 01:36:36.025000,GET,/,HTTP/1.1,302
10.128.2.1,2017-12-20 01:37:09.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-12-20 02:48:01.025000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-20 02:49:20.025000,GET,/home.php,HTTP/1.1,302
10.128.2.1,2017-12-20 02:49:21.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-12-20 02:49:50.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-20 06:57:49.025000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-20 06:57:57.025000,GET,/,HTTP/1.1,302
10.131.0.1,2017-12-20 06:57:59.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-12-20 06:58:01.025000,GET,/css/main.css,HTTP/1.1,200
10.130.2.1,2017-12-20 06:58:01.050000,GET,/css/normalize.css,HTTP/1.1,200
10.131.0.1,2017-12-20 06:58:01.075000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.0.1,2017-12-20 06:58:01.100000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.130.2.1,2017-12-20 06:58:02.025000,GET,/css/style.css,HTTP/1.1,200
10.128.2.1,2017-12-20 06:58:02.050000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2017-12-20 06:58:03.025000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.131.0.1,2017-12-20 06:58:04.025000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.0.1,2017-12-20 06:58:05.025000,GET,/robots.txt,HTTP/1.1,404
10.131.0.1,2017-12-20 06:58:05.050000,GET,/robots.txt,HTTP/1.1,404
10.131.0.1,2017-12-20 06:58:05.075000,GET,/robots.txt,HTTP/1.1,404
10.131.0.1,2017-12-20 06:58:05.100000,GET,/robots.txt,HTTP/1.1,404
10.131.0.1,2017-12-20 06:58:05.125000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-20 08:15:43.025000,GET,/,HTTP/1.1,302
10.131.0.1,2017-12-20 08:15:44.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-20 08:15:45.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.128.2.1,2017-12-20 08:15:45.050000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.131.0.1,2017-12-20 08:15:45.075000,GET,/css/normalize.css,HTTP/1.1,200
10.130.2.1,2017-12-20 08:15:45.100000,GET,/css/main.css,HTTP/1.1,200
10.131.0.1,2017-12-20 08:15:45.125000,GET,/css/style.css,HTTP/1.1,200
10.130.2.1,2017-12-20 08:15:45.150000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.131.0.1,2017-12-20 08:15:46.025000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.130.2.1,2017-12-20 08:15:46.050000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.0.1,2017-12-20 08:16:01.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.131.0.1,2017-12-20 08:16:19.025000,POST,/process.php,HTTP/1.1,302
10.131.0.1,2017-12-20 08:16:20.025000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-12-20 08:16:21.025000,GET,/bootstrap-3.3.7/js/bootstrap.js,HTTP/1.1,200
10.131.0.1,2017-12-20 08:16:21.050000,GET,/js/vendor/moment.min.js,HTTP/1.1,200
10.131.0.1,2017-12-20 08:16:31.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.131.0.1,2017-12-20 08:16:45.025000,GET,/details.php?id=44,HTTP/1.1,200
10.131.0.1,2017-12-20 08:16:54.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.131.0.1,2017-12-20 08:17:00.025000,GET,/details.php?id=41,HTTP/1.1,200
10.131.0.1,2017-12-20 08:17:04.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.130.2.1,2017-12-20 08:17:07.025000,GET,/details.php?id=42,HTTP/1.1,200
10.130.2.1,2017-12-20 08:17:12.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.130.2.1,2017-12-20 08:17:16.025000,GET,/details.php?id=43,HTTP/1.1,200
10.130.2.1,2017-12-20 08:17:33.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.130.2.1,2017-12-20 08:17:37.025000,GET,/details.php?id=46,HTTP/1.1,200
10.131.0.1,2017-12-20 08:19:00.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.131.0.1,2017-12-20 08:19:11.025000,GET,/details.php?id=44,HTTP/1.1,200
10.130.2.1,2017-12-20 08:21:31.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.130.2.1,2017-12-20 08:52:25.025000,GET,/contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest,HTTP/1.1,200
10.130.2.1,2017-12-20 08:52:54.025000,GET,/archive.php,HTTP/1.1,200
10.130.2.1,2017-12-20 08:52:58.025000,GET,/archive.php?page=2,HTTP/1.1,200
10.130.2.1,2017-12-20 08:53:26.025000,GET,/archive.php?page=1,HTTP/1.1,200
10.130.2.1,2017-12-20 15:44:28.025000,GET,/home.php,HTTP/1.1,302
10.130.2.1,2017-12-20 15:44:29.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-12-20 15:44:29.050000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2017-12-20 15:44:29.075000,GET,/css/style.css,HTTP/1.1,200
10.130.2.1,2017-12-20 15:44:29.100000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.128.2.1,2017-12-20 15:44:29.125000,GET,/css/normalize.css,HTTP/1.1,200
10.128.2.1,2017-12-20 15:44:29.150000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.0.1,2017-12-20 15:44:29.175000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.131.0.1,2017-12-20 15:44:29.200000,GET,/css/main.css,HTTP/1.1,200
10.131.0.1,2017-12-20 15:44:29.225000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.130.2.1,2017-12-20 15:44:31.025000,GET,/img/ruet.png,HTTP/1.1,200
10.128.2.1,2017-12-20 15:44:32.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.131.0.1,2017-12-20 15:44:34.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-12-20 17:21:36.025000,GET,/,HTTP/1.1,302
10.131.0.1,2017-12-20 17:21:37.025000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-20 17:21:37.050000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.131.0.1,2017-12-20 17:21:38.025000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.130.2.1,2017-12-20 17:21:38.050000,GET,/css/normalize.css,HTTP/1.1,200
10.128.2.1,2017-12-20 17:21:38.075000,GET,/css/main.css,HTTP/1.1,200
10.128.2.1,2017-12-20 17:21:39.025000,GET,/css/style.css,HTTP/1.1,200
10.131.0.1,2017-12-20 17:21:39.050000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2017-12-20 17:21:39.075000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.128.2.1,2017-12-20 17:21:39.100000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.0.1,2017-12-20 17:21:52.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.131.0.1,2017-12-20 17:22:00.025000,POST,/process.php,HTTP/1.1,302
10.131.0.1,2017-12-20 17:22:02.025000,GET,/home.php,HTTP/1.1,200
10.131.0.1,2017-12-20 17:22:02.050000,GET,/bootstrap-3.3.7/js/bootstrap.js,HTTP/1.1,200
10.128.2.1,2017-12-20 17:22:02.075000,GET,/js/vendor/moment.min.js,HTTP/1.1,200
10.131.0.1,2017-12-20 18:45:20.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2017-12-20 18:45:21.025000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-12-20 18:45:21.050000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.131.0.1,2017-12-20 18:45:21.075000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.130.2.1,2017-12-20 18:45:21.100000,GET,/css/main.css,HTTP/1.1,200
10.131.0.1,2017-12-20 18:45:21.125000,GET,/css/normalize.css,HTTP/1.1,200
10.130.2.1,2017-12-20 18:45:21.150000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.128.2.1,2017-12-20 18:45:21.175000,GET,/css/style.css,HTTP/1.1,200
10.131.0.1,2017-12-20 18:45:21.200000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.128.2.1,2017-12-20 18:45:22.025000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.131.0.1,2017-12-20 18:45:22.050000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
10.131.0.1,2017-12-20 18:45:23.025000,GET,/img/ruet.png,HTTP/1.1,200
10.131.0.1,2017-12-20 18:45:29.025000,POST,/process.php,HTTP/1.1,302
10.131.0.1,2017-12-20 18:45:29.050000,GET,/login.php?value=fail,HTTP/1.1,200
10.131.0.1,2017-12-20 18:45:35.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2017-12-20 18:45:35.050000,GET,/login.php,HTTP/1.1,200
10.131.0.1,2017-12-21 15:44:20.025000,GET,/,HTTP/1.1,302
10.130.2.1,2017-12-21 15:44:21.025000,GET,/login.php,HTTP/1.1,200
10.130.2.1,2017-12-21 15:44:28.025000,POST,/process.php,HTTP/1.1,302
10.130.2.1,2017-12-21 15:44:29.025000,GET,/home.php,HTTP/1.1,200
10.130.2.1,2017-12-21 15:44:37.025000,GET,/home.php,HTTP/1.1,200
10.128.2.1,2017-12-21 15:44:38.025000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:39.025000,GET,/robots.txt,HTTP/1.1,404
10.130.2.1,2017-12-21 15:44:39.050000,GET,/robots.txt,HTTP/1.1,404
10.130.2.1,2017-12-21 15:44:39.075000,GET,/contest.php,HTTP/1.1,200
10.130.2.1,2017-12-21 15:44:40.025000,GET,/robots.txt,HTTP/1.1,404
10.130.2.1,2017-12-21 15:44:40.050000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:40.075000,GET,/robots.txt,HTTP/1.1,404
10.131.0.1,2017-12-21 15:44:40.100000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:40.125000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:40.150000,GET,/robots.txt,HTTP/1.1,404
10.130.2.1,2017-12-21 15:44:41.025000,GET,/img/ruet.png,HTTP/1.1,200
10.130.2.1,2017-12-21 15:44:41.050000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:41.075000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:41.100000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:41.125000,GET,/archive.php,HTTP/1.1,200
10.130.2.1,2017-12-21 15:44:42.025000,GET,/robots.txt,HTTP/1.1,404
10.131.0.1,2017-12-21 15:44:42.050000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:42.075000,GET,/robots.txt,HTTP/1.1,404
10.130.2.1,2017-12-21 15:44:42.100000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:42.125000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:42.150000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:42.175000,GET,/img/ruet.png,HTTP/1.1,200
10.130.2.1,2017-12-21 15:44:42.200000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:42.225000,GET,/robots.txt,HTTP/1.1,404
10.128.2.1,2017-12-21 15:44:42.250000,GET,/robots.txt,HTTP/1.1,404
10.131.0.1,2017-12-21 15:44:42.275000,GET,/robots.txt,HTTP/1.1,404
10.131.0.1,2017-12-21 15:44:43.025000,GET,/robots.txt,HTTP/1.1,404
10.130.2.1,2017-12-21 15:44:43.050000,GET,/description.php?id=55,HTTP/1.1,200
10.130.2.1,2017-12-21 15:44:45.025000,GET,/img/ruet.png,HTTP/1.1,206
10.130.2.1,2017-12-21 15:44:47.025000,GET,/description.php?id=55%27,HTTP/1.1,200
10.130.2.1,2017-12-21 15:44:55.025000,GET,/home.php,HTTP/1.1,200
10.130.2.1,2017-12-21 15:46:04.025000,GET,/compiler.php,HTTP/1.1,200
10.130.2.1,2017-12-21 15:51:47.025000,GET,/home.php,HTTP/1.1,200
10.130.2.1,2017-12-21 15:51:55.025000,GET,/contest.php,HTTP/1.1,200
10.130.2.1,2017-12-21 15:51:57.025000,GET,/compiler.php,HTTP/1.1,200
10.128.2.1,2017-12-21 22:22:58.025000,GET,/home.php,HTTP/1.1,302
10.131.0.1,2017-12-21 22:22:58.050000,GET,/login.php,HTTP/1.1,200
10.128.2.1,2017-12-21 22:22:59.025000,GET,/css/bootstrap.min.css,HTTP/1.1,200
10.130.2.1,2017-12-21 22:22:59.050000,GET,/css/font-awesome.min.css,HTTP/1.1,200
10.131.0.1,2017-12-21 22:22:59.075000,GET,/css/normalize.css,HTTP/1.1,200
10.128.2.1,2017-12-21 22:22:59.100000,GET,/css/main.css,HTTP/1.1,200
10.130.2.1,2017-12-21 22:22:59.125000,GET,/css/style.css,HTTP/1.1,200
10.128.2.1,2017-12-21 22:22:59.150000,GET,/js/vendor/modernizr-2.8.3.min.js,HTTP/1.1,200
10.130.2.1,2017-12-21 22:22:59.175000,GET,/js/vendor/jquery-1.12.0.min.js,HTTP/1.1,200
10.131.0.1,2017-12-21 22:23:00.025000,GET,/bootstrap-3.3.7/js/bootstrap.min.js,HTTP/1.1,200
10.128.2.1,2017-12-21 22:23:02.025000,GET,/fonts/fontawesome-webfont.woff2?v=4.6.3,HTTP/1.1,200
